0.5 0.9040151936635573 0.7696937884398966 0.7309422176362113 0.7838309264603294 0.911124223591576 0.8252071164832154 0.8537573837943815 0.8985581716597373 0.8729865645616418 0.91494819400173
0.5999999999999999 0.8843396248744421 0.7799014280015294 0.7335609515491652 0.8085968559505788 0.9081815850218004 0.8171419789165294 0.8777985818301395 0.9127523908653002 0.8938472983884032 0.9191864792333401
0.7 0.8594647106937036 0.784858796579447 0.7217951833407342 0.8246608368315974 0.8911058690425502 0.8033543622095708 0.8894473653392649 0.9084986124708776 0.8978021699154298 0.9054958585287362
0.8 0.8568563249105267 0.8055337719734493 0.7129807919948162 0.8420269796170569 0.8848767753730026 0.7929221697696364 0.9044517386398604 0.923712335984379 0.9094219635493717 0.9056265078332444
0.9 0.8373943132083312 0.7928710359003348 0.7111257598547024 0.8525784104747375 0.8750128321851858 0.7970152357428251 0.9135618889051947 0.9062508686243359 0.9071467110489146 0.8917609120148421
1.0 0.8313518226325678 0.7985330245729234 0.7211698333653118 0.8673043038246875 0.8731217169199526 0.7969743684060084 0.9215148405258776 0.9057940279830213 0.9146901349939172 0.8898689853338445
1.1 0.8142950399429445 0.8008213656242883 0.7076978307641965 0.8763462965376393 0.8596999686005947 0.7779059950705257 0.9249192278433299 0.9014005608647023 0.911529392424853 0.8793209606213979
1.2000000000000002 0.827804345892161 0.7973586271897345 0.7282345929286386 0.875070526793667 0.8777085558228438 0.7951998834554296 0.9283589792418618 0.9142813943172806 0.9286117346687528 0.8956869689064874
1.3 0.807353611502699 0.7951657493553813 0.7160267023328962 0.8821764802739046 0.8570183266636904 0.7743077014710972 0.9271557215752847 0.8997410381029671 0.919100504561616 0.8772532770355431
1.4 0.8216284095023623 0.8021175433528875 0.7237413988815196 0.882997014146965 0.8707626215320925 0.7867179580282205 0.9326940411510661 0.9094873777403425 0.9246391082047728 0.8889458847266517
1.5 0.8290761301978389 0.7985330245729234 0.7203469324001254 0.8848432153613505 0.8781476157897414 0.7982051376513429 0.9396682213576059 0.9045629113972476 0.9221775065855919 0.8905869524727722
